business_id,vector
KX_PIhcnxq-RbFwdUigUpQ,[nan nan nan nan nan nan nan nan]
KXnFwbDdmPOQrhxvMK-crQ,[nan nan nan nan nan nan nan nan]
KYILRbT77Mimq1yXqRBU2A,"[0.05540936 0.05540936 0.05540936 0.05540936 0.05540936 0.05540936
 0.05540936 0.05540936]"
KYRX-igUVlOssEQ-v3RbGA,"[0.0233631 0.0233631 0.0233631 0.0233631 0.0233631 0.0233631 0.0233631
 0.0233631]"
KZ9v7M1A5t6OMDghR64_5g,"[0.35945166 0.35945166 0.35945166 0.35945166 0.35945166 0.35945166
 0.35945166 0.35945166]"
K_-l_AhoGQvYDeGNgm52qQ,[nan nan nan nan nan nan nan nan]
K_4Vbtm0VupWl2MMTxlRkw,[nan nan nan nan nan nan nan nan]
K_sCfUEXvsRQn-DON-fwrw,[nan nan nan nan nan nan nan nan]
KaUB34enSO-stij40-n9dQ,"[0.06884732 0.06884732 0.0847997  0.06884732 0.06884732 0.06884732
 0.06884732 0.06884732]"
KcM3gCTvHp0Bgkdj0IF-8A,"[0.17545573 0.17545573 0.17545573 0.17545573 0.17545573 0.17545573
 0.17545573 0.17545573]"
KcOSPRIpmOjbLxktIqm_yA,[nan nan nan nan nan nan nan nan]
KcsS_bqSDPED-pkQyWZMvg,"[0.00941085 0.00941085 0.00941085 0.00941085 0.00941085 0.00941085
 0.0078957  0.00941085]"
Kdd42Ce8t7GAuIvD-m9Eug,"[-0.12010802 -0.12010802 -0.12010802 -0.12010802 -0.12010802 -0.12010802
 -0.12010802 -0.12010802]"
KdswD0BIeY_u3anbR07nRw,[nan nan nan nan nan nan nan nan]
Ke3r6RWjJmoemUcw8ZcnXw,"[0.19007937 0.19007937 0.19007937 0.19007937 0.19007937 0.19007937
 0.19007937 0.19007937]"
KetxvkNiRTYT2aomwdR6zg,"[0.09670748 0.12764498 0.09670748 0.09670748 0.09588511 0.09670748
 0.09670748 0.09670748]"
KfcyGTb6JlXLlC1ui452Hw,"[0.11695784 0.11695784 0.11695784 0.11695784 0.11695784 0.11695784
 0.11695784 0.11695784]"
KgcKoYiZdwFJ158Gx3UJyQ,"[0.02249494 0.02249494 0.02249494 0.02388383 0.01832827 0.02249494
 0.02249494 0.01693939]"
KgeE9v8likUaTCqo19CVYw,"[0.19972817 0.19972817 0.19972817 0.19972817 0.20484181 0.20785317
 0.19972817 0.19938884]"
KghQP2Um_txnF6yQPNPI2w,"[0.16428571 0.16428571 0.16428571 0.16428571 0.16428571 0.16428571
 0.16428571 0.16428571]"
KiE81YHZCEdPPlmrXghgzA,[nan nan nan nan nan nan nan nan]
KikmAJinJSK-jLeiwJ1UzA,"[0.25510019 0.25510019 0.26473738 0.25510019 0.25510019 0.25668749
 0.25510019 0.25510019]"
KjCEF8aEk1ZBCrJitRi7fA,[nan nan nan nan nan nan nan nan]
KjicU7uxRt2KDEnO5cgxDQ,[nan nan nan nan nan nan nan nan]
KkOY69k98WGZxwfgqTpwAA,[nan nan nan nan nan nan nan nan]
KlLbS_stbBlL1KnMY5J7Vg,"[0.09272255 0.09272255 0.09272255 0.09272255 0.09272255 0.09272255
 0.09272255 0.09272255]"
KnAV3ZhOWWNhqnvqIkxYOg,[0. 0. 0. 0. 0. 0. 0. 0.]
KnYJ9_3AxOoJhxmYmwztCw,[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5]
KoxNtHiKS3MnfpzuwL4Ytw,"[0.41041667 0.41041667 0.41041667 0.41041667 0.41041667 0.42708333
 0.41041667 0.41041667]"
Kp-g9FSZwoEt7gEZpAObzw,"[0.25648001 0.25648001 0.25648001 0.25648001 0.25648001 0.25648001
 0.25648001 0.25648001]"
Kp-w6l1IrOT9P8-3u4oRJw,"[0.282208   0.282208   0.282208   0.28683763 0.282208   0.30218663
 0.29219929 0.282208  ]"
KpdgELW41ght8s-wEK-IHw,"[0.38740985 0.38740985 0.38740985 0.38740985 0.38740985 0.39271288
 0.38740985 0.38740985]"
KqF93rYkFGVXx4EphTDgQQ,"[0.03242481 0.03242481 0.03242481 0.03242481 0.03242481 0.03242481
 0.03242481 0.03242481]"
Kr2EJ05h5BXHlytYBgShGw,[nan nan nan nan nan nan nan nan]
KrH5B4osA4K5MfFGhT03FQ,"[0.27045455 0.27045455 0.27045455 0.27045455 0.27045455 0.27045455
 0.27045455 0.27045455]"
Ktia9NJfvxVxTLVcEnw9zQ,[nan nan nan nan nan nan nan nan]
KuDmCggBq6zwxc8CSJxLdQ,"[-0.00286806 -0.00286806 -0.00286806 -0.00286806 -0.00286806 -0.00286806
  0.00556944 -0.00286806]"
Ku_c9V0nj6bYcEYPPJuahA,"[0.056454   0.056454   0.05956718 0.06117214 0.05662907 0.0585918
 0.06439518 0.05750442]"
KvAGwOlBijq1KyL_jLmieQ,[0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55]
KvRh-exPg_KegOM_HXeskw,[nan nan nan nan nan nan nan nan]
KxDHIy7h9emT3IGnmSD9Ug,"[0.18424242 0.18424242 0.18424242 0.18424242 0.18424242 0.18424242
 0.18424242 0.18424242]"
KxeuEB463Nb6V8surmaTlQ,"[0.13924111 0.13770265 0.14099853 0.14054351 0.14011786 0.14239537
 0.14221349 0.13925063]"
KxmzyLoX_u9Dx2ZoMwSYzg,"[0.25810185 0.25810185 0.25810185 0.25810185 0.25810185 0.25810185
 0.25810185 0.25810185]"
Ky67Nk2SLRRaHSYuzjN3UA,"[0.14439044 0.14439044 0.14211771 0.14439044 0.14439044 0.14439044
 0.14439044 0.14439044]"
KyDDOoW8ftCqrV9EMo4xIQ,"[-0.00372024 -0.00372024 -0.00372024 -0.00372024 -0.00372024 -0.00372024
 -0.00372024 -0.00372024]"
Kykrio5OLJXfEGby8VPtjQ,[0. 0. 0. 0. 0. 0. 0. 0.]
Kz4WS00PcqOJgxfZawk4dQ,[nan nan nan nan nan nan nan nan]
Kzo1z1hW6224lNd3al2SbQ,[nan nan nan nan nan nan nan nan]
L1BnefQm8_n18XrsK21F-Q,"[0.10954167 0.10954167 0.10954167 0.10954167 0.10954167 0.10954167
 0.10954167 0.10954167]"
L1LF3TOFGxJHSk8XL-F1-Q,[nan nan nan nan nan nan nan nan]
L1csTu08WEwdcva47ztu4A,"[0.1530303 0.1530303 0.1530303 0.1530303 0.1530303 0.1530303 0.1530303
 0.1530303]"
L1upSgFdX0JHFwHyL6CkOw,"[-0.08915799 -0.08915799 -0.08915799 -0.09697049 -0.08915799 -0.08915799
 -0.08915799 -0.08915799]"
L23Lyc6sivNhblzxHiecYA,[nan nan nan nan nan nan nan nan]
L2PF2HxBtwvEyAEPe2xdog,"[0.12985774 0.12985774 0.12985774 0.12985774 0.12985774 0.12985774
 0.12985774 0.12985774]"
L4F8v61qUUw6KRPxKP-2og,"[0.20231572 0.20231572 0.20231572 0.20231572 0.19964478 0.20231572
 0.20231572 0.20231572]"
L4H5cnC-AHlOlkIwIwnQnA,"[0.0949108 0.0949108 0.0949108 0.0949108 0.0949108 0.0949108 0.0949108
 0.0891137]"
L4mStdyhdAaL_AgY5csk2g,"[0.39578788 0.39578788 0.50689899 0.39578788 0.39578788 0.39423517
 0.39423517 0.39578788]"
L5cPTzfT8wRIZXRkmCljkg,"[0.29490741 0.29490741 0.29490741 0.29490741 0.29490741 0.29490741
 0.29490741 0.29490741]"
L5zT0k12ECVtrLz1W8d2ow,[nan nan nan nan nan nan nan nan]
L6PeqeygYofucmJ5u9g_SA,[nan nan nan nan nan nan nan nan]
L6u4zklvPPaGGdHCi8FcVA,[nan nan nan nan nan nan nan nan]
L6uM5SqqG5Y7z74JnNaA5g,"[0.28875661 0.28875661 0.28875661 0.28875661 0.28875661 0.28875661
 0.28875661 0.28875661]"
L7_i8iPFR8ozgqSsKJ9W6w,"[0.18299857 0.18299857 0.18299857 0.18299857 0.18567347 0.18299857
 0.18299857 0.18299857]"
L9T8NqQ0wblQEm8YvRcoPA,[nan nan nan nan nan nan nan nan]
L9pTWWAATj7HoLaRe6ZA1Q,[nan nan nan nan nan nan nan nan]
LAVZwqo3G-PXZoblpPOmUw,"[0.08304924 0.08304924 0.08304924 0.08304924 0.08304924 0.08304924
 0.08304924 0.08304924]"
LAlk7zwlhZuU1HUtlURAKQ,"[0.16588011 0.16884405 0.16678537 0.16588011 0.17017699 0.16588011
 0.16711192 0.16588011]"
LCMe-T5QyBQPbcuhCNRrig,"[0.09758652 0.09758652 0.09761033 0.09758652 0.09735623 0.09758652
 0.09689208 0.09758652]"
LDPi-cFpRR5xhKn4jyWvHg,"[0.1793122  0.18096818 0.18063977 0.1793122  0.1793122  0.1793122
 0.1861673  0.1793122 ]"
LFEsg6u9lkVF90mUdyVHtA,"[0.04958333 0.04958333 0.04958333 0.04958333 0.04958333 0.04958333
 0.04958333 0.04958333]"
LFfYe-hh1NKFtUKV3LUgfg,[nan nan nan nan nan nan nan nan]
LGpGHLrNzknhqXQK5pTNtQ,"[0.24166667 0.24166667 0.24166667 0.24166667 0.24166667 0.24166667
 0.24166667 0.24166667]"
LGsEyv0sCuY1xFzik-tYLw,[nan nan nan nan nan nan nan nan]
LHUBhDtB75qG_QFHSPgHow,"[0.07680821 0.07680821 0.07605064 0.07680821 0.07680821 0.07680821
 0.07680821 0.07938344]"
LKqMMy_ih7la9WpzFz7HQg,[0.085491 0.085491 0.085491 0.085491 0.085491 0.085491 0.085491 0.085491]
LL4FWTgeye41VjDafiadLw,"[0.19952381 0.19952381 0.19952381 0.19952381 0.19952381 0.19952381
 0.19952381 0.19952381]"
LL5w8O5t84nBsE2xwObQrg,[nan nan nan nan nan nan nan nan]
LLpzqMs6Q48RoTKBv_MLwQ,"[0.08536458 0.08536458 0.08536458 0.08536458 0.08536458 0.08536458
 0.08536458 0.08536458]"
LM7LY2GZbl72dqTBJrmURQ,[-0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1]
LMDCy9kre37uDtoPoHjJxw,"[0.11666667 0.11666667 0.11666667 0.11666667 0.11666667 0.11666667
 0.11666667 0.11666667]"
LMQklZWzlT5xQqLHI7PUzg,[nan nan nan nan nan nan nan nan]
LMnuQsIOwtdRotw-GcwyPg,[nan nan nan nan nan nan nan nan]
LO2B8dDYjejSZ0n7qgSyhg,"[0.08467795 0.08467795 0.08467795 0.08571962 0.08467795 0.08453328
 0.08465866 0.08467795]"
LP6qd2sUvDcL2LoQjULk3g,[nan nan nan nan nan nan nan nan]
LQV5gBv-2uS2jNMtZ5Rscg,"[0.11544057 0.11544057 0.11544057 0.11544057 0.11544057 0.11544057
 0.11544057 0.11544057]"
LR_99E7tVUfxqemvcGkDzw,[nan nan nan nan nan nan nan nan]
LSspo9eonYozBO6zVkIxSQ,[0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05]
LT0a6UtkjLlfQv17HZUUJQ,[nan nan nan nan nan nan nan nan]
LTywGqbbdAlZr7R5vodlPw,[nan nan nan nan nan nan nan nan]
LTzyf22IWvaZOsx0FGISRw,[nan nan nan nan nan nan nan nan]
LUprHUJq1FOtqvCaEht5bg,"[-0.23051471 -0.23051471 -0.23051471 -0.2442402  -0.23051471 -0.23051471
 -0.2442402  -0.23051471]"
LV0hzIPNAtklW4FeC3jIDQ,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333]"
LV7HOYO2UEajOK81hOuZMQ,"[0.20540123 0.20540123 0.20540123 0.20540123 0.20540123 0.20540123
 0.20540123 0.20540123]"
LVF_M640eZdJN6wX12VrEQ,"[-0.02619378 -0.02619378 -0.02619378 -0.02619378 -0.02619378 -0.02619378
 -0.02619378 -0.02619378]"
LVnb9jPDLpllxHshS0kjpA,"[-0.01306818 -0.01306818 -0.01306818 -0.01306818 -0.01306818 -0.01306818
 -0.01306818 -0.01306818]"
LWkE8aFx5FpfzzLvyyCC-Q,"[0.23313705 0.23313705 0.23313705 0.23313705 0.23313705 0.23938705
 0.23313705 0.23313705]"
LXRVrrLRiZzDtPYhwzNaZg,"[0.23275463 0.23275463 0.23275463 0.23275463 0.23275463 0.23275463
 0.23275463 0.23275463]"
LXWu8WH4RyFhk5WrcnqXUQ,"[0.08404582 0.08404582 0.08404582 0.08404582 0.09054413 0.08404582
 0.08404582 0.09054413]"
LYV4aLRxamSlSew-D1cGcQ,"[0.13484271 0.13484271 0.09084271 0.13484271 0.13484271 0.13484271
 0.13484271 0.13484271]"
LZsuZezPijxcv5Hh2UZxHg,"[0.19469355 0.19469355 0.19469355 0.19469355 0.19469355 0.19469355
 0.19469355 0.19469355]"
LaMnvefsVsvAd96OBmvFlw,"[0.3813952 0.3813952 0.3813952 0.3813952 0.3813952 0.3813952 0.3813952
 0.3813952]"
Lb2EkKCqZTNaY3UNp9Tv-g,[nan nan nan nan nan nan nan nan]
LbjaN3HPpe-Sbu3TULdKVQ,[nan nan nan nan nan nan nan nan]
LcIHB4sWUKTnpBtvVx_W5A,[nan nan nan nan nan nan nan nan]
LdO3DJDF1PiusHYFfr4XoQ,"[0.12325758 0.12325758 0.12325758 0.12325758 0.12325758 0.12325758
 0.12325758 0.12325758]"
LehtcuUoemK0bc_iMT0alw,"[0.06759259 0.06759259 0.06759259 0.06759259 0.06018519 0.06759259
 0.06759259 0.06759259]"
LggizFEGNmFMczyLwxe4hg,[nan nan nan nan nan nan nan nan]
LhEKSw3h_vGG3ihKjiOItw,[nan nan nan nan nan nan nan nan]
LhXcuVckXfQpwPomZ16NIQ,"[0.05555556 0.05555556 0.05555556 0.05555556 0.05555556 0.05555556
 0.05555556 0.05555556]"
Ljrjr-9-ZFrNYkykK58SIA,"[0.0890625 0.0890625 0.0890625 0.0890625 0.0890625 0.0890625 0.0890625
 0.0890625]"
Lkq-3a2oZUPDSUWBRzUXWg,[nan nan nan nan nan nan nan nan]
Lm61pehc-oyqR6DBAAQNCg,[nan nan nan nan nan nan nan nan]
LnXWM2it80DhwejXr6CDjw,"[0.15397187 0.15397187 0.15397187 0.14656002 0.15397187 0.14656002
 0.15397187 0.15397187]"
LnaQDLEusJaNM9tRmzkJyw,"[0.22368371 0.22368371 0.22368371 0.22368371 0.22368371 0.22368371
 0.22368371 0.22368371]"
Ls1NqcogI-szYoQ7tLh4Og,[nan nan nan nan nan nan nan nan]
LsaSrbOcV7M24Yc8nemdsA,"[0.20086775 0.20086775 0.20086775 0.20086775 0.20394467 0.20086775
 0.20086775 0.20086775]"
Lv_XT7i566CruMtq-PqQlg,[nan nan nan nan nan nan nan nan]
Lvn3RqiiAUYrWIy6FC-5Ow,[nan nan nan nan nan nan nan nan]
LxPSOobDYlaHfRGoEzRXbQ,"[0.21996429 0.21996429 0.21996429 0.21996429 0.21996429 0.21996429
 0.21996429 0.21996429]"
LyN84-xpLwsVk4kBz8SpdQ,"[0.17491044 0.17491044 0.17491044 0.17655817 0.17388092 0.17491044
 0.17615011 0.17491044]"
Lynejdsg3SQc2waDOdRzUw,"[0.04722222 0.04722222 0.04722222 0.04722222 0.04722222 0.04722222
 0.04722222 0.04722222]"
LyuDnoxI8yiPPmwcF62bfw,"[0.20126632 0.20126632 0.20126632 0.20126632 0.20126632 0.20126632
 0.20126632 0.20126632]"
LzQRCNojkq7oI86W0J9-Mw,"[-0.15861111 -0.15861111 -0.15861111 -0.15861111 -0.15861111 -0.159
 -0.15861111 -0.15861111]"
LzelI2Th1xk9M7KPnZqUzg,"[0.16508742 0.16508742 0.16508742 0.16508742 0.16508742 0.16508742
 0.16442604 0.16846043]"
M-7_sxaATa5hieBjgPw1mg,"[0.1303702  0.1303702  0.13341507 0.1303702  0.1303702  0.1303702
 0.1303702  0.1303702 ]"
M-vbfoJ7Nsbmza17NiIn5w,"[0.04580083 0.04580083 0.04580083 0.04580083 0.04580083 0.04713416
 0.04580083 0.04580083]"
M007_bAIM34x1yd138zhSQ,[nan nan nan nan nan nan nan nan]
M0yfSpeDaYTPEnLjw_0g_g,[nan nan nan nan nan nan nan nan]
M3z4-6rW2mVu0AqLdH6EYA,"[0.07439236 0.07439236 0.07439236 0.07439236 0.07439236 0.07439236
 0.07439236 0.07439236]"
M4A_kggMi32YXNFq6QtvZA,"[-0.06155589 -0.06155589 -0.06155589 -0.06155589 -0.06155589 -0.06155589
 -0.05981978 -0.06155589]"
M4zq737gzO5GqIk91X0CYw,[nan nan nan nan nan nan nan nan]
M5Vy2UkXMxk4REkGSYiNXQ,[nan nan nan nan nan nan nan nan]
M6gnciPdLQ6IG5f9nuDwKQ,"[0.02267346 0.02267346 0.02267346 0.02267346 0.02267346 0.03338775
 0.02267346 0.02267346]"
M7FD2ObQMXLs8iyQDQajmA,"[-0.06515571 -0.06515571 -0.06515571 -0.06515571 -0.06515571 -0.06250419
 -0.06250419 -0.06515571]"
M8AiHKYbEaI-_1kUvqDwIw,[nan nan nan nan nan nan nan nan]
M8VqwRAbFS-TBewAPW-AmA,[nan nan nan nan nan nan nan nan]
M8kNekCc1vK-w84MSK79kw,"[0.14373647 0.14373647 0.14373647 0.13976822 0.14373647 0.14373647
 0.14373647 0.14373647]"
M95OX2nED7rjPxOURJtOCg,[nan nan nan nan nan nan nan nan]
M9DM1ktbW-TB7nXu3Z4RDw,"[0.09899709 0.09899709 0.09899709 0.09899709 0.09899709 0.09899709
 0.09899709 0.09899709]"
M9N2eaO8PkT7MHGLLA6V3Q,"[0.03611111 0.03611111 0.03611111 0.03611111 0.03611111 0.03611111
 0.03611111 0.03611111]"
MBmQLap0ZReM2a5Jjg2v1w,"[0.17812646 0.17812646 0.17812646 0.17812646 0.17812646 0.17812646
 0.17871273 0.17812646]"
MBxoJEZ1laNbxCg4exLNug,"[0.11323686 0.11323686 0.11323686 0.11776361 0.1039776  0.10771988
 0.09780476 0.11323686]"
MCBF67io5EQKrT6SPMRD5A,"[0.04932251 0.04932251 0.04932251 0.04932251 0.055829   0.04932251
 0.04932251 0.04932251]"
MCCpclxhfgk2FATwyKyZ1A,"[0.17510218 0.17510218 0.17510218 0.17510218 0.17510218 0.17676885
 0.17510218 0.17510218]"
MDNgMy0dJOGjNUiBkRpT6g,"[0.60501443 0.60501443 0.60501443 0.60501443 0.60501443 0.60501443
 0.60501443 0.60501443]"
MDtesP3-3zgDPCW9xfu-sQ,[nan nan nan nan nan nan nan nan]
ME10QNtUeZMdC7EhSjHzGA,"[-0.06366655 -0.06221867 -0.06366655 -0.06366655 -0.06366655 -0.06366655
 -0.03241655 -0.06366655]"
MGwO2M69Fnpz5Zw5jtt9zA,"[0.16166667 0.16166667 0.16166667 0.16166667 0.16166667 0.16166667
 0.16166667 0.16166667]"
MIUXZczYbcOl_EYn4yQYjQ,[0. 0. 0. 0. 0. 0. 0. 0.]
MIcRsJBug2ZVu1isblkojg,"[0.04309664 0.04309664 0.04309664 0.04309664 0.04309664 0.04309664
 0.04309664 0.04309664]"
MJ-mZLjTIt8FQznqBK4l9Q,"[0.22938034 0.22938034 0.22938034 0.22938034 0.22938034 0.22938034
 0.22938034 0.22938034]"
MKO7vuVUAdaLbIjDoNIeMA,"[0.06598432 0.06598432 0.06598432 0.06598432 0.06598432 0.0651113
 0.06598432 0.06598432]"
ML2t7AfdnHNf9df6CT27FA,"[0.13451139 0.13451139 0.13451139 0.13451139 0.13835754 0.13451139
 0.13451139 0.13451139]"
MLwEqYIQtbwHAZwgKTtP1w,"[0.23882353 0.23882353 0.24218892 0.23882353 0.24559437 0.23882353
 0.23752145 0.23882353]"
MM25Mc5Yc4S2yPrdaTTyIA,[nan nan nan nan nan nan nan nan]
MN0Pd66285k2k9lkpEtptA,[nan nan nan nan nan nan nan nan]
MNsW7txo7c9XLi-z1eWbMw,"[0.0738065  0.0738065  0.0738065  0.07498297 0.0738065  0.07527709
 0.07252445 0.07632913]"
MT1sdS1h2Fu_unizxtGh1Q,[nan nan nan nan nan nan nan nan]
MUBccCudCuBveYb-eY-5FA,[nan nan nan nan nan nan nan nan]
MVg8_dWzoCtGjBvWCatjjQ,[nan nan nan nan nan nan nan nan]
MX2gz2fbO_4LZwc3rGkl6g,[nan nan nan nan nan nan nan nan]
MXpoQkTWMQBhc4Nb6JcUdQ,[nan nan nan nan nan nan nan nan]
MXuh3Op997FZsAGudj-qLg,"[0.01817881 0.01817881 0.01817881 0.01817881 0.01817881 0.01723184
 0.01723184 0.01969396]"
MZDyj2F_ZpbNyPD-P69lug,"[0.24818497 0.24818497 0.24818497 0.24818497 0.25651831 0.24818497
 0.24818497 0.31971275]"
M_jPgrNm1BrIXWokvvxpOQ,"[0.30978946 0.30978946 0.30978946 0.30978946 0.30978946 0.30978946
 0.30978946 0.31903946]"
MaSNBOcTM3B-SyAGO0sIow,"[0.01423115 0.01423115 0.01423115 0.01423115 0.01423115 0.01423115
 0.01423115 0.01423115]"
MahgYejNkJJo1h0jI8X6_A,"[0.12708333 0.12708333 0.12708333 0.12708333 0.12708333 0.12708333
 0.12708333 0.12708333]"
MbGUIsOkVeKrwH3_RcGqng,"[0.0159813 0.0159813 0.0159813 0.0159813 0.0159813 0.0159813 0.0159813
 0.0159813]"
MbdUXJ-I0dKIrqgfqm1SWQ,[nan nan nan nan nan nan nan nan]
Mcx6PLvJefZHElJ_fWdagg,"[0.23681818 0.23681818 0.23681818 0.23681818 0.23681818 0.23681818
 0.23681818 0.23681818]"
Mcxy6bAhvb12FWlGrDAo9Q,"[0.04486111 0.04486111 0.04486111 0.04486111 0.03305556 0.04486111
 0.04486111 0.04486111]"
MegXb3N4vXQAk6j0YUllTQ,[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5]
Mg4UA8_VmM0i0iuxnrtH0g,[nan nan nan nan nan nan nan nan]
MgHWbwuxxb_txhI3lK_bKg,[nan nan nan nan nan nan nan nan]
MhnihE0alud0ereVInSt8Q,[nan nan nan nan nan nan nan nan]
MhrqAyRa9ZvDKYundBhUbA,"[0.09490912 0.09490912 0.09490632 0.09490912 0.09490912 0.09503538
 0.09942932 0.0948011 ]"
MjQRJGJkJLxsLXn4fCPQ9w,"[0.03520137 0.03520137 0.03520137 0.04631248 0.03520137 0.03520137
 0.03520137 0.03520137]"
MjeeiLhVq3-BBz-A997r0w,[nan nan nan nan nan nan nan nan]
Ml027h2RRlenX9wMksjTgw,[nan nan nan nan nan nan nan nan]
Mm55yAwyLNoxg5R6ObMo_g,[nan nan nan nan nan nan nan nan]
MmNkAFwJa8MLEg-i7LFGZQ,"[0.31981876 0.31981876 0.31981876 0.31981876 0.31981876 0.31981876
 0.31981876 0.31981876]"
MnXlZK3fCHZxgWFjFvU-bg,"[0.20411812 0.20411812 0.20411812 0.20490305 0.20431722 0.20572068
 0.20260458 0.20411812]"
Mnu3EPpuzu3UUN1PIwFRoQ,"[0.18591893 0.18591893 0.18591893 0.18591893 0.18591893 0.19861734
 0.18421825 0.1863768 ]"
MopAPSKKatJrs9zKWBRrhQ,"[0.28300189 0.28300189 0.28300189 0.28300189 0.28300189 0.28300189
 0.28300189 0.28300189]"
Mr7gYkqLDqolt-NAMIwv_g,"[0.07903828 0.07903828 0.07903828 0.07903828 0.07672346 0.08135309
 0.07931606 0.07903828]"
Mrp-lNsJ3zD2fIHoJdB8xA,"[0.19615089 0.19615089 0.19615089 0.19615089 0.19615089 0.19615089
 0.19615089 0.19615089]"
MsoCG96gmaBk5syhXIGLkA,"[0.18460949 0.18460949 0.18460949 0.18460949 0.18460949 0.18460949
 0.18460949 0.18460949]"
MtsCjGwE5KSKPSu-ouHraQ,"[0.36560929 0.36560929 0.36560929 0.36560929 0.36560929 0.36560929
 0.36560929 0.36560929]"
MvInPiLnnL8eca8LWFsOQA,"[0.18318287 0.18318287 0.18318287 0.18318287 0.18318287 0.18318287
 0.18318287 0.18318287]"
MvKj4_etnStgYRnXOwFSPw,[-0.1375 -0.1375 -0.1375 -0.1375 -0.1375 -0.1375 -0.1375 -0.1375]
MyDTwBu3rsteNsQiUvTLrA,"[0.24309887 0.24309887 0.24309887 0.24309887 0.24309887 0.24309887
 0.24309887 0.24309887]"
MytsHspqhNfsgcIbOJ_m7g,"[0.00208333 0.00208333 0.00208333 0.00208333 0.00208333 0.00208333
 0.00208333 0.00208333]"
N-6AZ-uI_jkRNFuWJdR-UQ,"[0.02676091 0.02676091 0.02676091 0.02676091 0.02676091 0.02676091
 0.02676091 0.02676091]"
N-aZfWcowT6uJg0G0t-SGg,"[0.07564815 0.07564815 0.07564815 0.07564815 0.07564815 0.07564815
 0.07564815 0.07564815]"
N-pMExXQyx9EhSmp0--mlg,"[0.14895833 0.14895833 0.14895833 0.14895833 0.14895833 0.14895833
 0.14895833 0.14895833]"
N-ujj4Xsq7Qg9A1fDGkUmA,"[0.17839312 0.17839312 0.17839312 0.17839312 0.17823983 0.17839312
 0.17839312 0.17603415]"
N06GSdupPPte-hP0YRFtdA,[nan nan nan nan nan nan nan nan]
N0ggXcBYYT8Rid9z1hO6kg,"[0.27001159 0.27001159 0.27001159 0.27001159 0.27001159 0.27001159
 0.27001159 0.27783052]"
N1orvkQwuQgn3_aWA1Srtg,[nan nan nan nan nan nan nan nan]
N2n8qCV3D1o8qWL3MpJk-w,"[0.16754585 0.16754585 0.17109698 0.16754585 0.16754585 0.16754585
 0.16754585 0.16754585]"
N33EbOIxUwzAT6zcOn-_fQ,"[0.14599144 0.14599144 0.14599144 0.14599144 0.14599144 0.14599144
 0.14599144 0.14599144]"
N3Ijj3MjP5DB12oCbwto8g,[nan nan nan nan nan nan nan nan]
N3u7Ql3hi608u3NtmtjaEw,"[0.10429225 0.10429225 0.10429225 0.10429225 0.10429225 0.10429225
 0.10429225 0.10429225]"
N3zUhzJGATxCFuHPcW4Oeg,[nan nan nan nan nan nan nan nan]
N4Gy_2n2Zm9UCCcRrkLTHA,[nan nan nan nan nan nan nan nan]
N6J2j3A2PGktYHCrHMBuDg,"[0.04004723 0.03985783 0.04004723 0.04295701 0.04004723 0.04118359
 0.04004723 0.04004723]"
N6TlJ00AYkwb5P4sOiR3Xw,"[0.06055771 0.05998629 0.06055771 0.06055771 0.06183044 0.06055771
 0.06235198 0.06055771]"
N77IJk5i2H8s9sfa5SIWvg,"[-0.00434671 -0.00434671 -0.00434671 -0.00722737 -0.00434671 -0.00434671
 -0.00434671 -0.00434671]"
N7OYWgdN7tDbtkD4oa94qQ,[0.1625 0.1625 0.1625 0.1625 0.1625 0.1625 0.1625 0.1625]
N7iL4xwq2JRtXO3AGwOSww,"[0.03188528 0.03188528 0.03188528 0.0321829  0.03188528 0.03188528
 0.03248052 0.03188528]"
N7zlehZYzsbe5_W1itIg0g,"[0.0731071  0.0731071  0.0731071  0.0731071  0.0731071  0.07159195
 0.0731071  0.07705281]"
N86Qa5oIPbZJ2GwOb1nP_A,"[0.203963   0.203963   0.203963   0.203963   0.203963   0.20391602
 0.203963   0.203963  ]"
N8LtpFtGxvJ3oB7sP8z2sA,[0. 0. 0. 0. 0. 0. 0. 0.]
N8hCeugHOj89igtWDO7_5w,[nan nan nan nan nan nan nan nan]
NBtUS6ihgRMbrk0s8g3RUw,[nan nan nan nan nan nan nan nan]
NC5DYmf_9o7B9cBXvofXoA,"[0.19948174 0.19948174 0.19948174 0.19948174 0.19948174 0.19948174
 0.19948174 0.20457433]"
NCac2iPhlIeWRgG5L4hCzg,"[0.33583333 0.33583333 0.33583333 0.33583333 0.33583333 0.33583333
 0.33583333 0.33583333]"
NDC3StqRdWu2Z7WMIBVbBg,[nan nan nan nan nan nan nan nan]
NEvLQ688immUJgVT_FB89Q,"[0.32781618 0.32781618 0.32781618 0.32781618 0.32781618 0.32781618
 0.32781618 0.32781618]"
NGs_bpPr5ve-GNcx2P6Zjw,"[0.24722222 0.24722222 0.24722222 0.24722222 0.24722222 0.24722222
 0.24722222 0.24722222]"
